../../../../outputs/TRAI_ICU/data/images/2687.png,877,726,1077,926,carina
../../../../outputs/TRAI_ICU/data/images/2687.png,839,472,1039,672,probe
../../../../outputs/TRAI_ICU/data/images/144.png,749,472,949,672,carina
../../../../outputs/TRAI_ICU/data/images/144.png,763,274,963,474,probe
../../../../outputs/TRAI_ICU/data/images/2091.png,731,787,931,987,carina
../../../../outputs/TRAI_ICU/data/images/2091.png,721,523,921,723,probe
../../../../outputs/TRAI_ICU/data/images/2174.png,803,326,1003,526,carina
../../../../outputs/TRAI_ICU/data/images/2174.png,771,100,971,300,probe
../../../../outputs/TRAI_ICU/data/images/3107.png,765,520,965,720,carina
../../../../outputs/TRAI_ICU/data/images/3107.png,759,388,959,588,probe
../../../../outputs/TRAI_ICU/data/images/1044.png,699,363,899,563,probe
../../../../outputs/TRAI_ICU/data/images/1125.png,725,338,925,538,probe
../../../../outputs/TRAI_ICU/data/images/2585.png,637,604,837,804,carina
../../../../outputs/TRAI_ICU/data/images/2585.png,635,346,835,546,probe
../../../../outputs/TRAI_ICU/data/images/3218.png,893,436,1093,636,carina
../../../../outputs/TRAI_ICU/data/images/3218.png,883,332,1083,532,probe
../../../../outputs/TRAI_ICU/data/images/32.png,915,622,1115,822,carina
../../../../outputs/TRAI_ICU/data/images/32.png,965,428,1165,628,probe
../../../../outputs/TRAI_ICU/data/images/2637.png,991,702,1191,902,carina
../../../../outputs/TRAI_ICU/data/images/73.png,754,476,954,676,carina
../../../../outputs/TRAI_ICU/data/images/73.png,759,450,959,650,probe
../../../../outputs/TRAI_ICU/data/images/36.png,1051,581,1251,781,carina
../../../../outputs/TRAI_ICU/data/images/36.png,1079,430,1279,630,probe
../../../../outputs/TRAI_ICU/data/images/1131.png,915,605,1115,805,probe
../../../../outputs/TRAI_ICU/data/images/3325.png,635,392,835,592,carina
../../../../outputs/TRAI_ICU/data/images/3325.png,625,304,825,504,probe
../../../../outputs/TRAI_ICU/data/images/2193.png,679,479,879,679,carina
../../../../outputs/TRAI_ICU/data/images/2193.png,679,321,879,521,probe
../../../../outputs/TRAI_ICU/data/images/3250.png,762,537,962,737,carina
../../../../outputs/TRAI_ICU/data/images/3250.png,662,153,862,353,probe
../../../../outputs/TRAI_ICU/data/images/2419.png,1021,556,1221,756,carina
../../../../outputs/TRAI_ICU/data/images/2419.png,1035,384,1235,584,probe
../../../../outputs/TRAI_ICU/data/images/1196.png,859,517,1059,717,probe
../../../../outputs/TRAI_ICU/data/images/2588.png,943,472,1143,672,carina
../../../../outputs/TRAI_ICU/data/images/2588.png,973,252,1173,452,probe
../../../../outputs/TRAI_ICU/data/images/3153.png,819,530,1019,730,carina
../../../../outputs/TRAI_ICU/data/images/2975.png,621,454,821,654,carina
../../../../outputs/TRAI_ICU/data/images/2454.png,689,486,889,686,carina
../../../../outputs/TRAI_ICU/data/images/2454.png,617,358,817,558,probe
../../../../outputs/TRAI_ICU/data/images/2798.png,771,581,971,781,carina
../../../../outputs/TRAI_ICU/data/images/2798.png,781,387,981,587,probe
../../../../outputs/TRAI_ICU/data/images/1069.png,631,534,831,734,probe
../../../../outputs/TRAI_ICU/data/images/2131.png,877,695,1077,895,carina
../../../../outputs/TRAI_ICU/data/images/2131.png,899,423,1099,623,probe
../../../../outputs/TRAI_ICU/data/images/3401.png,653,629,853,829,carina
../../../../outputs/TRAI_ICU/data/images/3401.png,625,283,825,483,probe
../../../../outputs/TRAI_ICU/data/images/3391.png,855,722,1055,922,carina
../../../../outputs/TRAI_ICU/data/images/3391.png,901,438,1101,638,probe
../../../../outputs/TRAI_ICU/data/images/3066.png,675,623,875,823,carina
../../../../outputs/TRAI_ICU/data/images/3066.png,613,433,813,633,probe
../../../../outputs/TRAI_ICU/data/images/2592.png,699,354,899,554,carina
../../../../outputs/TRAI_ICU/data/images/2592.png,735,324,935,524,probe
../../../../outputs/TRAI_ICU/data/images/3261.png,841,665,1041,865,carina
../../../../outputs/TRAI_ICU/data/images/2775.png,637,495,837,695,carina
../../../../outputs/TRAI_ICU/data/images/2775.png,637,179,837,379,probe
../../../../outputs/TRAI_ICU/data/images/2110.png,503,629,703,829,carina
../../../../outputs/TRAI_ICU/data/images/3239.png,706,546,906,746,carina
../../../../outputs/TRAI_ICU/data/images/3239.png,648,248,848,448,probe
../../../../outputs/TRAI_ICU/data/images/2600.png,647,461,847,661,carina
../../../../outputs/TRAI_ICU/data/images/2132.png,640,405,840,605,carina
../../../../outputs/TRAI_ICU/data/images/2132.png,606,93,806,293,probe
../../../../outputs/TRAI_ICU/data/images/3339.png,705,448,905,648,carina
../../../../outputs/TRAI_ICU/data/images/3339.png,697,308,897,508,probe
../../../../outputs/TRAI_ICU/data/images/1001.png,659,323,859,523,probe
../../../../outputs/TRAI_ICU/data/images/3053.png,797,345,997,545,carina
../../../../outputs/TRAI_ICU/data/images/3185.png,797,659,997,859,carina
../../../../outputs/TRAI_ICU/data/images/3185.png,843,343,1043,543,probe
../../../../outputs/TRAI_ICU/data/images/1199.png,731,409,931,609,probe
../../../../outputs/TRAI_ICU/data/images/2860.png,765,323,965,523,carina
../../../../outputs/TRAI_ICU/data/images/2860.png,763,195,963,395,probe
../../../../outputs/TRAI_ICU/data/images/2410.png,900,638,1100,838,carina
../../../../outputs/TRAI_ICU/data/images/2410.png,930,424,1130,624,probe
../../../../outputs/TRAI_ICU/data/images/1321.png,509,474,709,674,probe
../../../../outputs/TRAI_ICU/data/images/1337.png,703,277,903,477,probe
../../../../outputs/TRAI_ICU/data/images/3041.png,825,612,1025,812,carina
../../../../outputs/TRAI_ICU/data/images/3041.png,835,386,1035,586,probe
../../../../outputs/TRAI_ICU/data/images/2103.png,702,428,902,628,carina
../../../../outputs/TRAI_ICU/data/images/2103.png,749,281,949,481,probe
../../../../outputs/TRAI_ICU/data/images/3213.png,797,462,997,662,carina
../../../../outputs/TRAI_ICU/data/images/3213.png,761,424,961,624,probe
../../../../outputs/TRAI_ICU/data/images/2938.png,669,621,869,821,carina
../../../../outputs/TRAI_ICU/data/images/3285.png,911,801,1111,1001,carina
../../../../outputs/TRAI_ICU/data/images/3285.png,903,755,1103,955,probe
../../../../outputs/TRAI_ICU/data/images/227.png,820,535,1020,735,carina
../../../../outputs/TRAI_ICU/data/images/227.png,830,356,1030,556,probe
../../../../outputs/TRAI_ICU/data/images/3228.png,871,567,1071,767,carina
../../../../outputs/TRAI_ICU/data/images/3228.png,891,275,1091,475,probe
../../../../outputs/TRAI_ICU/data/images/3044.png,853,504,1053,704,carina
../../../../outputs/TRAI_ICU/data/images/3044.png,837,368,1037,568,probe
../../../../outputs/TRAI_ICU/data/images/2469.png,683,499,883,699,carina
../../../../outputs/TRAI_ICU/data/images/2469.png,641,401,841,601,probe
../../../../outputs/TRAI_ICU/data/images/1124.png,767,395,967,595,probe
../../../../outputs/TRAI_ICU/data/images/2787.png,713,486,913,686,carina
../../../../outputs/TRAI_ICU/data/images/2787.png,789,202,989,402,probe
../../../../outputs/TRAI_ICU/data/images/2914.png,831,280,1031,480,carina
../../../../outputs/TRAI_ICU/data/images/2914.png,927,100,1127,300,probe
../../../../outputs/TRAI_ICU/data/images/2222.png,757,669,957,869,carina
../../../../outputs/TRAI_ICU/data/images/2222.png,801,353,1001,553,probe
../../../../outputs/TRAI_ICU/data/images/2886.png,857,603,1057,803,carina
../../../../outputs/TRAI_ICU/data/images/2886.png,885,321,1085,521,probe
../../../../outputs/TRAI_ICU/data/images/2981.png,871,617,1071,817,carina
../../../../outputs/TRAI_ICU/data/images/2981.png,909,377,1109,577,probe
../../../../outputs/TRAI_ICU/data/images/3175.png,895,455,1095,655,probe
../../../../outputs/TRAI_ICU/data/images/2675.png,807,649,1007,849,carina
../../../../outputs/TRAI_ICU/data/images/2675.png,811,449,1011,649,probe
../../../../outputs/TRAI_ICU/data/images/3027.png,841,531,1041,731,carina
../../../../outputs/TRAI_ICU/data/images/3027.png,851,399,1051,599,probe
../../../../outputs/TRAI_ICU/data/images/2947.png,667,556,867,756,carina
../../../../outputs/TRAI_ICU/data/images/154.png,848,173,1048,373,probe
../../../../outputs/TRAI_ICU/data/images/1128.png,791,408,991,608,probe
../../../../outputs/TRAI_ICU/data/images/3181.png,809,609,1009,809,carina
../../../../outputs/TRAI_ICU/data/images/3181.png,847,339,1047,539,probe
../../../../outputs/TRAI_ICU/data/images/1120.png,709,183,909,383,probe
../../../../outputs/TRAI_ICU/data/images/3072.png,805,526,1005,726,carina
../../../../outputs/TRAI_ICU/data/images/3072.png,827,312,1027,512,probe
../../../../outputs/TRAI_ICU/data/images/2434.png,881,413,1081,613,carina
../../../../outputs/TRAI_ICU/data/images/2434.png,855,153,1055,353,probe
../../../../outputs/TRAI_ICU/data/images/2225.png,907,763,1107,963,carina
../../../../outputs/TRAI_ICU/data/images/2225.png,889,583,1089,783,probe
../../../../outputs/TRAI_ICU/data/images/2955.png,905,729,1105,929,carina
../../../../outputs/TRAI_ICU/data/images/2955.png,957,445,1157,645,probe
../../../../outputs/TRAI_ICU/data/images/3062.png,779,756,979,956,carina
../../../../outputs/TRAI_ICU/data/images/3062.png,747,460,947,660,probe
../../../../outputs/TRAI_ICU/data/images/3383.png,809,870,1009,1070,carina
../../../../outputs/TRAI_ICU/data/images/3383.png,807,634,1007,834,probe
../../../../outputs/TRAI_ICU/data/images/2547.png,725,894,925,1094,carina
../../../../outputs/TRAI_ICU/data/images/2547.png,755,904,955,1104,probe
../../../../outputs/TRAI_ICU/data/images/1303.png,1101,303,1301,503,probe
../../../../outputs/TRAI_ICU/data/images/3168.png,615,533,815,733,carina
../../../../outputs/TRAI_ICU/data/images/1026.png,655,426,855,626,probe
../../../../outputs/TRAI_ICU/data/images/140.png,779,783,979,983,carina
../../../../outputs/TRAI_ICU/data/images/140.png,782,567,982,767,probe
../../../../outputs/TRAI_ICU/data/images/2532.png,781,498,981,698,carina
../../../../outputs/TRAI_ICU/data/images/2532.png,697,264,897,464,probe
../../../../outputs/TRAI_ICU/data/images/1332.png,823,331,1023,531,probe
../../../../outputs/TRAI_ICU/data/images/2081.png,721,317,921,517,carina
../../../../outputs/TRAI_ICU/data/images/2081.png,770,208,970,408,probe
../../../../outputs/TRAI_ICU/data/images/138.png,689,417,889,617,carina
../../../../outputs/TRAI_ICU/data/images/138.png,668,280,868,480,probe
../../../../outputs/TRAI_ICU/data/images/2040.png,754,498,954,698,carina
../../../../outputs/TRAI_ICU/data/images/2040.png,872,82,1072,282,probe
../../../../outputs/TRAI_ICU/data/images/2942.png,343,685,543,885,carina
../../../../outputs/TRAI_ICU/data/images/2942.png,351,465,551,665,probe
../../../../outputs/TRAI_ICU/data/images/2037.png,827,566,1027,766,carina
../../../../outputs/TRAI_ICU/data/images/2037.png,801,310,1001,510,probe
../../../../outputs/TRAI_ICU/data/images/2024.png,775,515,975,715,carina
../../../../outputs/TRAI_ICU/data/images/2024.png,747,237,947,437,probe
../../../../outputs/TRAI_ICU/data/images/3311.png,829,755,1029,955,carina
../../../../outputs/TRAI_ICU/data/images/3311.png,813,713,1013,913,probe
../../../../outputs/TRAI_ICU/data/images/2051.png,731,584,931,784,carina
../../../../outputs/TRAI_ICU/data/images/2051.png,659,550,859,750,probe
../../../../outputs/TRAI_ICU/data/images/3274.png,857,420,1057,620,carina
../../../../outputs/TRAI_ICU/data/images/3274.png,863,206,1063,406,probe
../../../../outputs/TRAI_ICU/data/images/3025.png,837,660,1037,860,carina
../../../../outputs/TRAI_ICU/data/images/3025.png,857,510,1057,710,probe
../../../../outputs/TRAI_ICU/data/images/2104.png,709,543,909,743,carina
../../../../outputs/TRAI_ICU/data/images/3134.png,763,562,963,762,carina
../../../../outputs/TRAI_ICU/data/images/3134.png,779,374,979,574,probe
../../../../outputs/TRAI_ICU/data/images/2399.png,833,591,1033,791,carina
../../../../outputs/TRAI_ICU/data/images/2399.png,927,271,1127,471,probe
../../../../outputs/TRAI_ICU/data/images/2127.png,715,746,915,946,carina
../../../../outputs/TRAI_ICU/data/images/2127.png,727,524,927,724,probe
../../../../outputs/TRAI_ICU/data/images/3411.png,751,725,951,925,carina
../../../../outputs/TRAI_ICU/data/images/3411.png,795,345,995,545,probe
../../../../outputs/TRAI_ICU/data/images/3050.png,881,554,1081,754,carina
../../../../outputs/TRAI_ICU/data/images/3050.png,907,256,1107,456,probe
../../../../outputs/TRAI_ICU/data/images/40.png,832,376,1032,576,carina
../../../../outputs/TRAI_ICU/data/images/40.png,886,124,1086,324,probe
../../../../outputs/TRAI_ICU/data/images/2323.png,782,551,982,751,carina
../../../../outputs/TRAI_ICU/data/images/2323.png,762,269,962,469,probe
../../../../outputs/TRAI_ICU/data/images/3352.png,741,639,941,839,carina
../../../../outputs/TRAI_ICU/data/images/3123.png,715,706,915,906,carina
../../../../outputs/TRAI_ICU/data/images/3123.png,727,508,927,708,probe
../../../../outputs/TRAI_ICU/data/images/2307.png,713,495,913,695,carina
../../../../outputs/TRAI_ICU/data/images/2307.png,793,175,993,375,probe
../../../../outputs/TRAI_ICU/data/images/2995.png,723,565,923,765,carina
../../../../outputs/TRAI_ICU/data/images/2995.png,809,315,1009,515,probe
../../../../outputs/TRAI_ICU/data/images/2491.png,683,547,883,747,carina
../../../../outputs/TRAI_ICU/data/images/2491.png,611,273,811,473,probe
../../../../outputs/TRAI_ICU/data/images/3103.png,709,612,909,812,carina
../../../../outputs/TRAI_ICU/data/images/1234.png,717,262,917,462,probe
../../../../outputs/TRAI_ICU/data/images/1292.png,758,250,958,450,probe
../../../../outputs/TRAI_ICU/data/images/2050.png,729,471,929,671,carina
../../../../outputs/TRAI_ICU/data/images/2050.png,704,439,904,639,probe
../../../../outputs/TRAI_ICU/data/images/2422.png,721,566,921,766,carina
../../../../outputs/TRAI_ICU/data/images/2422.png,673,382,873,582,probe
../../../../outputs/TRAI_ICU/data/images/3266.png,855,555,1055,755,carina
../../../../outputs/TRAI_ICU/data/images/3266.png,903,275,1103,475,probe
../../../../outputs/TRAI_ICU/data/images/3345.png,695,636,895,836,carina
../../../../outputs/TRAI_ICU/data/images/3345.png,689,518,889,718,probe
../../../../outputs/TRAI_ICU/data/images/229.png,694,663,894,863,carina
../../../../outputs/TRAI_ICU/data/images/229.png,727,444,927,644,probe
../../../../outputs/TRAI_ICU/data/images/147.png,829,712,1029,912,carina
../../../../outputs/TRAI_ICU/data/images/147.png,832,615,1032,815,probe
../../../../outputs/TRAI_ICU/data/images/2818.png,1083,569,1283,769,carina
../../../../outputs/TRAI_ICU/data/images/2818.png,1167,411,1367,611,probe
../../../../outputs/TRAI_ICU/data/images/2181.png,779,542,979,742,carina
../../../../outputs/TRAI_ICU/data/images/2181.png,779,434,979,634,probe
../../../../outputs/TRAI_ICU/data/images/2107.png,904,730,1104,930,carina
../../../../outputs/TRAI_ICU/data/images/2107.png,844,498,1044,698,probe
../../../../outputs/TRAI_ICU/data/images/2329.png,863,516,1063,716,carina
../../../../outputs/TRAI_ICU/data/images/2329.png,845,316,1045,516,probe
../../../../outputs/TRAI_ICU/data/images/2015.png,777,497,977,697,carina
../../../../outputs/TRAI_ICU/data/images/2015.png,773,363,973,563,probe
../../../../outputs/TRAI_ICU/data/images/2303.png,865,576,1065,776,carina
../../../../outputs/TRAI_ICU/data/images/2303.png,925,242,1125,442,probe
../../../../outputs/TRAI_ICU/data/images/3046.png,732,585,932,785,carina
../../../../outputs/TRAI_ICU/data/images/3046.png,726,419,926,619,probe
../../../../outputs/TRAI_ICU/data/images/2760.png,821,373,1021,573,carina
../../../../outputs/TRAI_ICU/data/images/2760.png,827,193,1027,393,probe
../../../../outputs/TRAI_ICU/data/images/46.png,850,478,1050,678,carina
../../../../outputs/TRAI_ICU/data/images/46.png,848,311,1048,511,probe
../../../../outputs/TRAI_ICU/data/images/1329.png,739,530,939,730,probe
../../../../outputs/TRAI_ICU/data/images/142.png,614,500,814,700,carina
../../../../outputs/TRAI_ICU/data/images/142.png,587,391,787,591,probe
../../../../outputs/TRAI_ICU/data/images/2653.png,669,476,869,676,carina
../../../../outputs/TRAI_ICU/data/images/2653.png,735,310,935,510,probe
../../../../outputs/TRAI_ICU/data/images/2075.png,775,523,975,723,carina
../../../../outputs/TRAI_ICU/data/images/2075.png,735,413,935,613,probe
../../../../outputs/TRAI_ICU/data/images/3043.png,765,671,965,871,carina
../../../../outputs/TRAI_ICU/data/images/3309.png,575,278,775,478,carina
../../../../outputs/TRAI_ICU/data/images/3309.png,565,134,765,334,probe
../../../../outputs/TRAI_ICU/data/images/160.png,902,683,1102,883,carina
../../../../outputs/TRAI_ICU/data/images/160.png,957,463,1157,663,probe
../../../../outputs/TRAI_ICU/data/images/2409.png,863,576,1063,776,carina
../../../../outputs/TRAI_ICU/data/images/2409.png,787,198,987,398,probe
../../../../outputs/TRAI_ICU/data/images/2788.png,697,494,897,694,carina
../../../../outputs/TRAI_ICU/data/images/2788.png,709,372,909,572,probe
../../../../outputs/TRAI_ICU/data/images/2900.png,849,521,1049,721,carina
../../../../outputs/TRAI_ICU/data/images/2900.png,905,233,1105,433,probe
../../../../outputs/TRAI_ICU/data/images/1333.png,757,418,957,618,probe
../../../../outputs/TRAI_ICU/data/images/3121.png,647,631,847,831,carina
../../../../outputs/TRAI_ICU/data/images/3121.png,653,445,853,645,probe
../../../../outputs/TRAI_ICU/data/images/2513.png,767,706,967,906,carina
../../../../outputs/TRAI_ICU/data/images/2842.png,849,453,1049,653,carina
../../../../outputs/TRAI_ICU/data/images/2498.png,778,402,978,602,probe
../../../../outputs/TRAI_ICU/data/images/3143.png,719,747,919,947,carina
../../../../outputs/TRAI_ICU/data/images/3143.png,753,419,953,619,probe
../../../../outputs/TRAI_ICU/data/images/2207.png,755,344,955,544,carina
../../../../outputs/TRAI_ICU/data/images/1059.png,727,451,927,651,probe
../../../../outputs/TRAI_ICU/data/images/2705.png,751,628,951,828,carina
../../../../outputs/TRAI_ICU/data/images/2705.png,717,522,917,722,probe
../../../../outputs/TRAI_ICU/data/images/2882.png,805,421,1005,621,carina
../../../../outputs/TRAI_ICU/data/images/2882.png,847,161,1047,361,probe
../../../../outputs/TRAI_ICU/data/images/2156.png,653,563,853,763,carina
../../../../outputs/TRAI_ICU/data/images/2156.png,629,437,829,637,probe
../../../../outputs/TRAI_ICU/data/images/2382.png,893,458,1093,658,carina
../../../../outputs/TRAI_ICU/data/images/2382.png,851,214,1051,414,probe
../../../../outputs/TRAI_ICU/data/images/2421.png,713,600,913,800,carina
../../../../outputs/TRAI_ICU/data/images/16.png,640,511,840,711,carina
../../../../outputs/TRAI_ICU/data/images/16.png,575,143,775,343,probe
../../../../outputs/TRAI_ICU/data/images/2646.png,811,588,1011,788,carina
../../../../outputs/TRAI_ICU/data/images/2646.png,758,378,958,578,probe
../../../../outputs/TRAI_ICU/data/images/2572.png,755,682,955,882,carina
../../../../outputs/TRAI_ICU/data/images/3297.png,673,454,873,654,carina
../../../../outputs/TRAI_ICU/data/images/3297.png,681,342,881,542,probe
../../../../outputs/TRAI_ICU/data/images/1033.png,641,418,841,618,probe
../../../../outputs/TRAI_ICU/data/images/2575.png,735,684,935,884,carina
../../../../outputs/TRAI_ICU/data/images/47.png,898,636,1098,836,carina
../../../../outputs/TRAI_ICU/data/images/47.png,975,405,1175,605,probe
../../../../outputs/TRAI_ICU/data/images/3270.png,847,594,1047,794,carina
../../../../outputs/TRAI_ICU/data/images/3270.png,849,368,1049,568,probe
../../../../outputs/TRAI_ICU/data/images/33.png,838,492,1038,692,carina
../../../../outputs/TRAI_ICU/data/images/33.png,855,285,1055,485,probe
../../../../outputs/TRAI_ICU/data/images/3281.png,705,566,905,766,carina
../../../../outputs/TRAI_ICU/data/images/3281.png,633,420,833,620,probe
../../../../outputs/TRAI_ICU/data/images/3074.png,745,627,945,827,carina
../../../../outputs/TRAI_ICU/data/images/3074.png,735,567,935,767,probe
../../../../outputs/TRAI_ICU/data/images/2790.png,597,529,797,729,carina
../../../../outputs/TRAI_ICU/data/images/212.png,629,358,829,558,carina
../../../../outputs/TRAI_ICU/data/images/212.png,586,254,786,454,probe
../../../../outputs/TRAI_ICU/data/images/3215.png,843,414,1043,614,carina
../../../../outputs/TRAI_ICU/data/images/3215.png,837,172,1037,372,probe
../../../../outputs/TRAI_ICU/data/images/53.png,720,518,920,718,carina
../../../../outputs/TRAI_ICU/data/images/53.png,733,300,933,500,probe
../../../../outputs/TRAI_ICU/data/images/2208.png,988,622,1188,822,probe
../../../../outputs/TRAI_ICU/data/images/2868.png,769,576,969,776,carina
../../../../outputs/TRAI_ICU/data/images/2868.png,783,456,983,656,probe
../../../../outputs/TRAI_ICU/data/images/178.png,818,460,1018,660,carina
../../../../outputs/TRAI_ICU/data/images/178.png,879,256,1079,456,probe
../../../../outputs/TRAI_ICU/data/images/2837.png,781,421,981,621,carina
../../../../outputs/TRAI_ICU/data/images/2019.png,678,297,878,497,probe
../../../../outputs/TRAI_ICU/data/images/2221.png,779,637,979,837,carina
../../../../outputs/TRAI_ICU/data/images/2221.png,771,477,971,677,probe
../../../../outputs/TRAI_ICU/data/images/97.png,589,622,789,822,carina
../../../../outputs/TRAI_ICU/data/images/97.png,601,370,801,570,probe
../../../../outputs/TRAI_ICU/data/images/2619.png,658,603,858,803,carina
../../../../outputs/TRAI_ICU/data/images/2745.png,787,509,987,709,carina
../../../../outputs/TRAI_ICU/data/images/2745.png,829,235,1029,435,probe
../../../../outputs/TRAI_ICU/data/images/2082.png,807,97,1007,297,carina
../../../../outputs/TRAI_ICU/data/images/117.png,611,813,811,1013,carina
../../../../outputs/TRAI_ICU/data/images/117.png,658,618,858,818,probe
../../../../outputs/TRAI_ICU/data/images/2086.png,745,433,945,633,carina
../../../../outputs/TRAI_ICU/data/images/2086.png,756,161,956,361,probe
../../../../outputs/TRAI_ICU/data/images/2420.png,663,623,863,823,carina
../../../../outputs/TRAI_ICU/data/images/15.png,704,354,904,554,carina
../../../../outputs/TRAI_ICU/data/images/15.png,726,162,926,362,probe
../../../../outputs/TRAI_ICU/data/images/2021.png,823,579,1023,779,carina
../../../../outputs/TRAI_ICU/data/images/2021.png,853,307,1053,507,probe
../../../../outputs/TRAI_ICU/data/images/3039.png,941,637,1141,837,carina
../../../../outputs/TRAI_ICU/data/images/3039.png,943,559,1143,759,probe
../../../../outputs/TRAI_ICU/data/images/241.png,887,551,1087,751,probe
../../../../outputs/TRAI_ICU/data/images/2771.png,907,730,1107,930,carina
../../../../outputs/TRAI_ICU/data/images/2771.png,933,476,1133,676,probe
../../../../outputs/TRAI_ICU/data/images/3152.png,721,667,921,867,carina
../../../../outputs/TRAI_ICU/data/images/3152.png,727,467,927,667,probe
../../../../outputs/TRAI_ICU/data/images/1313.png,787,473,987,673,probe
../../../../outputs/TRAI_ICU/data/images/1198.png,787,548,987,748,probe
../../../../outputs/TRAI_ICU/data/images/3067.png,599,360,799,560,carina
../../../../outputs/TRAI_ICU/data/images/3067.png,655,266,855,466,probe
../../../../outputs/TRAI_ICU/data/images/3282.png,695,479,895,679,carina
../../../../outputs/TRAI_ICU/data/images/3282.png,721,303,921,503,probe
../../../../outputs/TRAI_ICU/data/images/2500.png,607,498,807,698,carina
../../../../outputs/TRAI_ICU/data/images/2500.png,541,450,741,650,probe
../../../../outputs/TRAI_ICU/data/images/224.png,743,565,943,765,carina
../../../../outputs/TRAI_ICU/data/images/224.png,843,363,1043,563,probe
../../../../outputs/TRAI_ICU/data/images/2910.png,807,612,1007,812,carina
../../../../outputs/TRAI_ICU/data/images/2910.png,809,490,1009,690,probe
../../../../outputs/TRAI_ICU/data/images/2642.png,803,600,1003,800,carina
../../../../outputs/TRAI_ICU/data/images/2642.png,803,428,1003,628,probe
../../../../outputs/TRAI_ICU/data/images/3326.png,541,334,741,534,carina
../../../../outputs/TRAI_ICU/data/images/3326.png,529,180,729,380,probe
../../../../outputs/TRAI_ICU/data/images/2832.png,609,536,809,736,carina
../../../../outputs/TRAI_ICU/data/images/3338.png,821,599,1021,799,carina
../../../../outputs/TRAI_ICU/data/images/3338.png,817,377,1017,577,probe
../../../../outputs/TRAI_ICU/data/images/2533.png,899,620,1099,820,carina
../../../../outputs/TRAI_ICU/data/images/2533.png,855,440,1055,640,probe
../../../../outputs/TRAI_ICU/data/images/1098.png,987,408,1187,608,probe
../../../../outputs/TRAI_ICU/data/images/3379.png,613,497,813,697,carina
../../../../outputs/TRAI_ICU/data/images/2243.png,689,456,889,656,carina
../../../../outputs/TRAI_ICU/data/images/2243.png,647,262,847,462,probe
